$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
642920,Gacha_ID_180,完成心願的碑石路地下城後獲得的獎勵。,icon_item_cube2,,,"[490108, 645268, 644134, 490035, 11024, 15022, 14023, 16021, 15023, 20004, 11078, 12081, 14083, 17063, 10092, 13085, 15081, 16086, 18052, 19018, 202109, 33028, 34027, 31021, 18034, 12020, 32010, 10089, 13082, 15078, 16083, 18049, 19015, 11081, 12084, 14086, 17066, 102122, 122118, 142117, 162120, 182116, 202118, 242114, 252111, 272117, 312101, 17023, 532184, 532185, 532186, 522184, 522185, 522186, 512184, 512185, 512186, 502184, 502185, 502186, 33029, 31045, 30372, 30376, 30380, 30371, 30375, 30379, 30370, 30374, 30378, 30369, 30373, 30377, 102137, 122133, 142132, 162135, 182131, 202134, 242129, 272132, 302104, 312105, 645485, 645257, 645259, 649004]",,,,,,(舊)心願的碑石路地下城魔方,0,0.0,0.0,FFFF,6,1.0
642921,Gacha_ID_230,完成衰弱的勒肯家族地下城後獲得的獎勵。,icon_item_cube2,,,"[490108, 645268, 644022, 649217, 649207, 644080, 649203, 643501, 643502, 643503, 643504, 10095, 11084, 14089, 15084, 16089, 17069, 18055, 13088, 19021, 21006, 12087, 20010, 37010, 31056, 102138, 122134, 142133, 162136, 182132, 202135, 222118, 242130, 252125, 272133, 302105, 312106, 321005, 532188, 532189, 522188, 522189, 512188, 512189, 502188, 502189, 602115, 102150, 122150, 142150, 162150, 182150, 202150, 242150, 252150, 272150, 312111, 504117, 30527, 30528, 30529, 30530, 30531, 30532, 30533, 30534, 30535, 30536, 30537, 30538, 649004, 645634, 645485, 645257, 645259]",,,,,,衰弱的勒肯家族地下城魔方,0,0.0,0.0,FFFF,6,1.0
642922,Gacha_ID_270,完成地下墓穴地下城後獲得的獎勵。,icon_item_cube2,,,"[490108, 645268, 644025, 490035, 645485, 645257, 645259, 649004, 645634, 649217, 649207, 649203, 643501, 643502, 643503, 643504]",,,,,,地下墓穴地下城魔方,0,0.0,0.0,FFFF,6,1.0
642923,Gacha_ID_300_Red,完成城堡地下城後獲得的獎勵。,icon_item_cube4,,,"[645268, 645268, 14090, 15085, 16090, 20011, 37011, 21007, 644033, 644102, 40035, 649015, 14091, 15086, 40036, 16091, 13090, 20012, 37012, 21008]",,,,,,城堡地下城魔方：紅色,0,0.0,0.0,FFFF,6,1.0
642924,Gacha_ID_300_Blue,完成城堡地下城後獲得的獎勵。,icon_item_cube2,,,"[645268, 645268, 10096, 11085, 12088, 31057, 17070, 18060, 32014, 13089, 19022, 649015, 11086, 10097, 12089, 31058, 17071, 18061, 32015, 19023]",,,,,,城堡地下城魔方：藍色,0,0.0,0.0,FFFF,6,1.0
642925,Gacha_ID_300,完成城堡地下城後獲得的獎勵。,icon_item_cube2,,,"[645268, 645268, 14090, 15085, 16090, 20011, 37011, 21007, 644141, 644145, 40035, 649015, 14091, 15086, 40036, 16091, 13090, 20012, 37012, 21008, 10096, 11085, 12088, 31057, 17070, 18060, 32014, 13089, 19022, 11086, 10097, 12089, 31058, 17071, 18061, 32015, 19023]",,,,,,(舊)城堡地下城魔方,0,0.0,0.0,FFFF,6,1.0
642926,Gacha_ID_330_LegCard,完成1號避難處遠征隊地下城後獲得的獎勵。,icon_item_cube_gold,,,"[642945, 104117, 124117, 144118, 274117, 164117, 184117, 204119, 244118, 254119, 314112, 304110, 334108, 114013, 210407, 224113, 324108, 534133, 534134, 534135, 524133, 524134, 524135, 514136, 514137, 514138, 504134, 504135, 504136, 9025, 644907, 694005]",,,,,,(舊)1號避難處遠征隊地下城魔方,0,0.0,0.0,FFFF,6,1.0
642927,Gacha_ID_360_LegCard,清除幻想圖書館：沙烏席斯9館獲得的獎勵。,icon_item_cube_gold,,,"[649026, 649026, 649026, 649026, 649026, 649026, 649014, 513319, 504112, 584115, 584116, 584117, 604115, 604116, 604117, 644910]",,,,,,幻想圖書館：沙烏席斯9館地下城魔方,0,0.0,0.0,FFFF,6,1.0
642928,Gacha_ID_330_Ranko,清除藍扣湖水地下城獲得的獎勵。,icon_item_cube2,,,"[645268, 645268, 649012, 649013, 649027, 649028, 645694, 649009, 644148]",,,,,,(舊)藍扣湖水地下城魔方,0,0.0,0.0,FFFF,6,1.0
642929,Gacha_ID_380_Asio,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_cube_gold_blow,,,"[642930, 649014, 104120, 124120, 144120, 274120, 164120, 184120, 204122, 244121, 254122, 314115, 304113, 334111, 114016, 210411, 224116, 324111, 9025, 644911, 694007]",,,,,,亞西歐梅吉的實驗室遠征隊魔方,0,0.0,0.0,FFFF,6,5.0
642930,Gacha_ID_380_Asio_Piece,收集20個後使用時，可以選擇亞西歐梅吉裝備，點擊滑鼠右鍵即可使用。,item_icon_asiomage_stone,,"[642929, 642930]",[642930],,,,,,靈魂碎片：亞西歐梅吉,0,0.0,0.0,FFFF,6,5.0
642931,Gacha_ID_380_Weistrel,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_cube_gold_blow,,,"[642932, 649014, 104119, 124119, 144121, 274119, 164119, 184119, 204121, 244120, 254121, 314114, 304112, 334110, 114015, 210410, 224115, 324110, 9025, 644912, 694006]",,,,,,魔法實驗區域遠征隊魔方,0,0.0,0.0,FFFF,6,5.0
642932,Gacha_ID_380_Weistrel_Piece,收集20個後使用時，可以選擇威伊斯特隆裝備，點擊滑鼠右鍵即可使用。,item_icon_weistrel_stone,,"[642931, 642932]",[642932],,,,,,靈魂碎片：威伊斯特隆,0,0.0,0.0,FFFF,6,5.0
642933,Gacha_I_017,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_cube_gold_blow,,,,,,,,,貝爾庫波魔方,0,0.0,0.0,FFFF,6,5.0
642934,Gacha_ID_380_ignas,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_cube_gold_blow,,,"[642935, 649014, 30563, 30564, 30565, 30566, 30567, 30568, 30569, 30570, 30571, 30572, 30573, 30574, 9025, 644913]",,,,,,依克那斯遠征隊魔方,0,0.0,0.0,FFFF,6,5.0
642935,Gacha_ID_380_ignas_Piece,收集40個後使用可以選擇依克拉斯裝備製作書。右鍵點擊可以使用。,item_icon_ignas_stone,,"[642934, 642935]",[642935],,,,,,靈魂碎片：依克那斯,0,0.0,0.0,FFFF,6,5.0
642936,Gacha_G_boruta,公會獎勵，提供給對於打倒普魯達貢獻最多的公會。使用後可獲得一個未知道具，點擊滑鼠右鍵使用。,icon_item_cube_gold_first,,,,,,,,,發光的普魯達魔方,0,0.0,0.0,FFFF,6,5.0
642937,Gacha_T_boruta,個人獎勵，提供給對於打倒普魯達貢獻最多的人。使用後可獲得一個未知道具，點擊滑鼠右鍵使用。,icon_item_cube_gold_blow,,,,,,,,,普魯達魔方,0,0.0,0.0,FFFF,6,5.0
642938,Gacha_R_boruta,用榮譽徽章 : 普魯達交換獲得的袋子。點擊滑鼠右鍵使用。{nl}使用時隨機獲得下列道具中的1種。{nl} {nl} - 女神的祝福石 3個{nl} - 女神的祝福石 5個{nl} - 魔晶石 1個{nl} - 魔晶石 2個{nl} - 製作書- 天龍座帕希烏泰斯項鍊 1個{nl} - 製作書- 天龍座利嫰奇希特項鍊 1個{nl} - 製作書- 天龍座卡伊特姆歐項鍊 1個{nl} - 製作書- 天龍座普利耶努項鍊 1個{nl} - 製作書- 天龍座帕希烏泰斯手鐲 1個{nl} - 製作書- 天龍座利嫰奇希特手鐲 1個{nl} - 製作書- 天龍座卡伊特姆歐手鐲 1個{nl} - 製作書- 天龍座普利耶努手鐲 1個{nl} - 普魯達印章 - 劍士 1個{nl} - 普魯達印章 - 弓箭手 1個{nl} - 普魯達印章 - 魔法師 1個{nl} - 普魯達印章 - 聖職者 1個{nl} - 普魯達印章 - 斥候 1個,gacha_h_010,,,,,,,,,普魯達袋子,0,0.0,0.0,FFFF,6,5.0
642939,Gacha_iredian_390,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_cube_gold_blow,,,"[645783, 647011, 34090, 34091, 34092, 34093, 613001, 613002, 613003, 613004, 613005]",,,,,,伊雷迪安魔方,0,0.0,0.0,FFFF,6,5.0
642940,Gacha_ID_grade1,完成聖堂地下城後獲得的獎勵。,icon_item_cube2,,,"[645268, 644046]",,,,,,聖堂地下城魔方,0,0.0,0.0,FFFF,6,1.0
642941,Gacha_ID_grade2,完成廢墟遺跡地地下城後獲得的獎勵。,icon_item_cube2,,,"[645268, 644009]",,,,,,廢墟遺跡地魔方,0,0.0,0.0,FFFF,6,1.0
642942,Gacha_ID_grade3,完成心願的碑石路地下城後獲得的獎勵。,icon_item_cube2,,,"[645268, 644134]",,,,,,心願的碑石路地下城魔方,0,0.0,0.0,FFFF,6,1.0
642943,Gacha_ID_grade4,完成城堡地下城後獲得的獎勵。,icon_item_cube2,,,"[645268, 644145, 644141]",,,,,,城堡地下城魔方,0,0.0,0.0,FFFF,6,1.0
642944,Gacha_ID_grade5,清除藍扣湖水地下城獲得的獎勵。,icon_item_cube2,,,"[645268, 644148]",,,,,,藍扣湖水地下城魔方,0,0.0,0.0,FFFF,6,1.0
642945,Gacha_ID_315_Piece,收集10個後使用可以選擇摩西尼奧斯裝備。右鍵點擊可以使用。,icon_item_kukery_soulstone,,"[642926, 642945]",[642945],,,,,,靈魂碎片: 靈驗的庫格利瓦爾澤法師,0,0.0,0.0,FFFF,6,5.0
642946,Gacha_ID_330_LegCard_NEW,完成1號避難處遠征隊地下城後獲得的獎勵。,icon_item_cube_gold,,,,,,,,,1號避難處遠征隊地下城魔方,0,0.0,0.0,FFFF,6,1.0
642947,Gacha_Unique_400_Piece,如收集50個使用，將可以選擇斯基亞克爾立斯裝備製作書，透過點按滑鼠右鍵使用。,icon_item_skiaclipse_stone,,"[642948, 642947]",[642947],,,,,,靈魂碎片: 斯基亞克爾立斯,0,0.0,0.0,FFFF,6,5.0
642948,Gacha_Unique_400,是完成白鴉長眠地遠征隊獲得的獎賞。,icon_item_cube_gold,,,"[642947, 30801, 30802, 30804, 30803, 30601, 30602, 30604, 30603, 30701, 30702, 30704, 30703, 50032, 50033, 50037, 50038, 50036, 50035, 50044, 50047, 50040, 50041, 50039, 50042, 50046, 50034, 50043, 50045, 50048, 50049, 50050, 50051, 50052, 50053, 50062, 50063, 50065, 50064, 50054, 50055, 50057, 50056, 50058, 50059, 50061, 50060, 104122, 124122, 204124, 210413, 184122, 164122, 304117, 334114, 244123, 254124, 224118, 114018, 324114, 144123, 274122, 314119, 534147, 524147, 504149, 514147, 534145, 524145, 504147, 514145, 534146, 524146, 504148, 514146, 204125, 210414, 274123, 274124, 314120, 114019, 534150, 524150, 504152, 514150, 534148, 524148, 504150, 514148, 534149, 524149, 504151, 514149, 644150, 9025, 649014, 694008]",,,,,,(舊)白鴉長眠地魔方,0,0.0,0.0,FFFF,6,1.0
642949,Gacha_Legend_400,清除白鴉長眠地傳說遠征隊所獲得的獎勵。,icon_item_cube_gold_blow,,,"[105104, 125104, 145104, 165104, 185104, 205104, 210506, 225104, 245104, 255104, 115104, 275104, 305104, 315104, 325106, 335104, 535110, 535111, 535112, 525110, 525111, 525112, 515110, 515111, 515112, 505110, 505111, 505112, 10017, 633216, 644923, 649030, 695003]",,,,,,白鴉長眠地傳說魔方,0,0.0,0.0,FFFF,6,1.0
642950,Gacha_Unique_2_400,是完成白鴉長眠地遠征隊獲得的獎賞。,icon_item_cube_gold,,,,,,,,,白鴉長眠地魔方,0,0.0,0.0,FFFF,6,1.0
642951,Gacha_boruta2_Guild,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,gacha_h_010,,,,,,,,,普魯達袋子：公會,0,0.0,0.0,FFFF,6,5.0
642952,Gacha_boruta2_Guild_Seal,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_jewelrybox_close,,,,,,,,,普魯達印章箱：公會,0,0.0,0.0,FFFF,6,5.0
642953,Gacha_Legend_ID_Underground_waterway,清除外城壁地下水道獲得的獎勵。,icon_item_cube_gold_blow,,,"[644925, 644152, 9033, 50066, 50067, 50071, 50072, 50070, 50069, 50078, 50081, 50074, 50075, 50073, 50076, 50080, 50068, 50077, 50079, 50082, 50085, 50091, 50088, 50083, 50086, 50092, 50089, 50084, 50087, 50093, 50090, 647011, 642954, 50101]",,,,,,外城壁地下水道傳說魔方,0,0.0,0.0,FFFF,6,1.0
642954,Gacha_Legend_ID_Underground_waterway_piece,收集10個使用的話，可以選擇莫茲魯斯裝備圖面。點擊滑鼠右鍵即可使用，,icon_item_musruse_stone,,[642953],,,,,,,靈魂碎片：莫茲魯斯,0,0.0,0.0,FFFT,6,5.0
642955,Gacha_ID_Frost_Piece,收集20個並使用就可以選擇飾品，點點滑鼠右鍵即可使用。,item_icon_froster_load_stone,,[642955],[642955],,,,,,靈魂碎片：弗羅斯特領主,0,0.0,0.0,FFFF,6,5.0
642956,Gacha_MothRaid_piece,收集30個後使用時，可以選擇飾品製作書，點擊滑鼠右鍵即可使用。,icon_item_misc_tantaliser,,"[642957, 642956]",[642956],,,,,,靈魂碎片：莫靈波尼亞,0,0.0,0.0,FFFF,6,5.0
642957,Gacha_Unique_MothRaid,清除魔蝶交戰地獨特遠征隊獲得的獎勵。,icon_item_cube_gold,,,"[642956, 50094, 50095, 50096, 50097, 50098, 50099, 633253, 633254, 633264, 633265, 10028, 10029, 10031, 10032, 628355, 628356, 644153]",,,,,,莫靈波尼亞獨特遠征隊魔方,0,0.0,0.0,FFFF,6,1.0
642958,Gacha_Legend_MothRaid,消除魔蝶交戰地傳說遠征隊獲得的獎勵。,icon_item_cube_gold_blow,,,"[699021, 637034, 637035, 637037, 637038, 585008, 585009, 585010, 585011, 585012, 644927, 605008, 605009, 605010, 605011, 605012]",,,,,,莫靈波尼亞傳說遠征隊魔方,0,0.0,0.0,FFFF,6,1.0
800001,Cube_FD_Weapon_75,可隨機獲得75Lv未鑑定稀有武器道具的的寶箱。,icon_item_cube3,,,,,,,,,未鑑定武器魔方 (Lv.75),0,0.0,0.0,FFFT,6,5.0
800002,Cube_FD_Armor_75,可隨機獲得75Lv 隨機未鑑定稀有防具的寶箱。,icon_item_cube3,,,,,,,,,未鑑定防具魔方 (Lv.75),0,0.0,0.0,FFFT,6,5.0
800003,Cube_FD_Weapon_120,可隨機獲得120Lv未鑑定稀有武器道具的寶箱。,icon_item_cube3,,,,,,,,,未鑑定武器魔方 (Lv. 120),0,0.0,0.0,FFFT,6,5.0
800004,Cube_FD_Armor_120,可隨機獲得120Lv未鑑定稀有防具的寶箱。,icon_item_cube3,,,,,,,,,未鑑定防具魔方 (Lv. 120),0,0.0,0.0,FFFT,6,5.0
800005,Cube_FD_Weapon_170,可隨機獲得170Lv未鑑定稀有武器道具的寶箱。,icon_item_cube3,,,,,,,,,未鑑定武器魔方 (Lv. 170),0,0.0,0.0,FFFT,6,5.0
800006,Cube_FD_Armor_170,可隨機獲得170Lv未鑑定稀有防具的寶箱。,icon_item_cube3,,,,,,,,,未鑑定防具魔方 (Lv. 170),0,0.0,0.0,FFFT,6,5.0
800007,Cube_FD_Weapon_220,可隨機獲得220Lv未鑑定稀有武器道具的寶箱。,icon_item_cube3,,,,,,,,,未鑑定武器魔方 (Lv. 220),0,0.0,0.0,FFFT,6,5.0
800008,Cube_FD_Armor_220,可隨機獲得220Lv未鑑定稀有防具的寶箱。,icon_item_cube3,,,,,,,,,未鑑定防具魔方 (Lv. 220),0,0.0,0.0,FFFT,6,5.0
800009,Cube_FD_Weapon_270_Magic,可隨機獲得270Lv未鑑定魔法武器道具的寶箱。,icon_item_cube2,,,,,,,,,未鑑定武器魔方 (Lv. 270),0,0.0,0.0,FFFT,6,5.0
800010,Cube_FD_Armor_270_Magic,可隨機獲得270Lv未鑑定防具的寶箱。,icon_item_cube3,,,,,,,,,未鑑定防具魔方 (Lv. 270),0,0.0,0.0,FFFT,6,5.0
800011,Cube_FD_Weapon_270_Rare,可隨機獲得270Lv未鑑定稀有武器道具的的寶箱。,icon_item_cube3,,,,,,,,,未鑑定武器魔方 (Lv. 270),0,0.0,0.0,FFFT,6,5.0
800012,Cube_FD_Armor_270_Rare,可隨機獲得270Lv未鑑定稀有防具的寶箱。,icon_item_cube3,,,,,,,,,未鑑定防具魔方 (Lv. 270),0,0.0,0.0,FFFT,6,5.0
800013,Cube_FD_Weapon_315_Magic,可隨機獲得315L未鑑定魔法武器道具的寶箱。,icon_item_cube2,,,,,,,,,未鑑定武器魔方 (Lv. 315),0,0.0,0.0,FFFT,6,5.0
800014,Cube_FD_Armor_315_Magic,可隨機獲得315Lv未鑑定防具的寶箱。,icon_item_cube2,,,,,,,,,未鑑定防具魔方 (Lv. 315),0,0.0,0.0,FFFT,6,5.0
800015,Cube_FD_Weapon_315_Rare,可隨機獲得315Lv未鑑定稀有武器道具的的寶箱。,icon_item_cube3,,,,,,,,,未鑑定武器魔方 (Lv. 315),0,0.0,0.0,FFFT,6,5.0
800016,Cube_FD_Armor_315_Rare,可隨機獲得315Lv未鑑定稀有防具的寶箱。,icon_item_cube3,,,,,,,,,未鑑定防具魔方 (Lv. 315),0,0.0,0.0,FFFT,6,5.0
801000,Cube_Challenge_01,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_challenge_cube_01,,,,,,,,,Lv300 挑戰獎勵魔方,0,0.0,0.0,FFFT,6,1.0
801001,Cube_Challenge_02,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_challenge_cube_01,,,,,,,,,Lv200 挑戰獎勵魔方,0,0.0,0.0,FFFT,6,1.0
801002,Cube_Challenge_01_Add,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_challenge_cube_02,,,,,,,,,發光的Lv300挑戰獎勵魔方,0,0.0,0.0,FFFT,6,1.0
801003,Cube_Challenge_03,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_challenge_cube_01,,,,,,,,,Lv100 挑戰獎勵魔方,0,0.0,0.0,FFFT,6,1.0
900133,Event_160929_1,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_eventcube1,,,,,,,,,黑色魔方,0,2.0,86400.0,FFFF,6,1.0
900134,Event_160929_2,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_eventcube2,,,,,,,,,銀色魔方,0,2.0,86400.0,FFFF,6,1.0
900135,Event_160929_3,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_eventcube3,,,,,,,,,金色魔方,0,2.0,86400.0,FFFF,6,1.0
900147,Event_170117_1,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。{nl}活動後統一刪除。,icon_item_eventcube1,,,,,,,,,監獄魔方,0,0.0,0.0,FFFF,6,5.0
900148,Event_SakuraCube_170405,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_sakuracube,,,,,,,,,櫻花魔方,0,0.0,0.0,FFFF,6,0.0
900149,Event_170404_1,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_eventcube2,,,,,,,,,今日魔方LV1,0,0.0,0.0,FFFF,6,0.0
900150,Event_170404_2,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_eventcube2,,,,,,,,,今日魔方LV2,0,0.0,0.0,FFFF,6,0.0
900151,Event_170404_3,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_eventcube2,,,,,,,,,今日魔方LV3,0,0.0,0.0,FFFF,6,0.0
900152,Event_170404_4,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_eventcube2,,,,,,,,,今日魔方LV4,0,0.0,0.0,FFFF,6,0.0
900153,Event_170404_5,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_eventcube2,,,,,,,,,今日魔方LV5,0,0.0,0.0,FFFF,6,0.0
900154,Event_170404_6,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_eventcube2,,,,,,,,,今日魔方LV6,0,0.0,0.0,FFFF,6,0.0
900219,Event_Valen_Choco_cube_1,將愛的巧克力轉交給單戀少女後獲得的魔方。點擊滑鼠右鍵即可使用。,icon_item_quest_00017,,,,,,,,,感謝魔方,0,0.0,0.0,FFFF,6,0.0
900220,Event_Valen_Choco_cube_2,將愛的巧克力轉交給單戀少女後獲得的魔方。點擊滑鼠右鍵即可使用。,icon_item_eventcube3,,,,,,,,,1階段巧克力魔方,0,0.0,0.0,FFFF,6,0.0
900221,Event_Valen_Choco_cube_3,將愛的巧克力轉交給單戀少女後獲得的魔方。點擊滑鼠右鍵即可使用。,icon_item_eventcube3,,,,,,,,,2階段巧克力魔方,0,0.0,0.0,FFFF,6,0.0
900222,Event_Valen_Choco_cube_4,將愛的巧克力轉交給單戀少女後獲得的魔方。點擊滑鼠右鍵即可使用。,icon_item_eventcube3,,,,,,,,,3階段巧克力魔方,0,0.0,0.0,FFFF,6,0.0
900223,Event_Valen_Choco_cube_5,將愛的巧克力轉交給單戀少女後獲得的魔方。點擊滑鼠右鍵即可使用。,icon_item_eventcube3,,,,,,,,,4階段巧克力魔方,0,0.0,0.0,FFFF,6,0.0
900224,Event_Valen_Choco_cube_6,將愛的巧克力轉交給單戀少女後獲得的魔方。點擊滑鼠右鍵即可使用。,icon_item_eventcube3,,,,,,,,,5階段巧克力魔方,0,0.0,0.0,FFFF,6,0.0
900225,Event_Valen_Choco_cube_7,將愛的巧克力轉交給單戀少女後獲得的魔方。點擊滑鼠右鍵即可使用。,icon_item_eventcube3,,,,,,,,,6階段巧克力魔方,0,0.0,0.0,FFFF,6,0.0
900226,Event_Valen_Choco_cube_8,將愛的巧克力轉交給單戀少女後獲得的魔方。點擊滑鼠右鍵即可使用。,icon_item_eventcube3,,,,,,,,,7階段巧克力魔方,0,0.0,0.0,FFFF,6,0.0
900227,Event_Valen_Choco_cube_9,將愛的巧克力轉交給單戀少女後獲得的魔方。點擊滑鼠右鍵即可使用。,icon_item_eventcube3,,,,,,,,,8階段巧克力魔方,0,0.0,0.0,FFFF,6,0.0
900228,Event_Valen_Choco_cube_10,將愛的巧克力轉交給單戀少女後獲得的魔方。點擊滑鼠右鍵即可使用。,icon_item_eventcube3,,,,,,,,,9階段巧克力魔方,0,0.0,0.0,FFFF,6,0.0
900229,Event_Valen_Choco_cube_11,將愛的巧克力轉交給單戀少女後獲得的魔方。點擊滑鼠右鍵即可使用。,icon_item_eventcube3,,,,,,,,,10階段巧克力魔方,0,0.0,0.0,FFFF,6,0.0
900236,Event_WhiteDay_Cube_1,"白色情人節活動道具。{nl}""總覺得好事會發生。",event_whiteday_cube_1,,,,,,,,,秘密禮物箱,0,0.0,0.0,FFFF,6,0.0
900237,Event_Cupon_Giftbox,使用禮券獲得的禮物寶箱。,icon_item_giftbox_4,,,,,,,,,禮物寶箱,0,0.0,0.0,FFFF,6,0.0
900239,Event_ManWooCube_1,"愚人節活動道具。{nl}""非常重。""",icon_item_eventbox_qm,,,,,,,,,愚人節裝備魔方,0,3600.0,604800.0,FFFF,6,1.0
900270,Event_1704_CashBox,充滿女神祝福的禮物。須達成15等級以上才可使用。 點擊滑鼠右鍵可以使用。,icon_item_giftbox_1,,,,,,,,,充滿女神祝福的禮物,0,0.0,3600.0,FFFF,6,0.0
902010,Event_BlueCube_Lv1,使用時隨機獲得1個道具。{nl} - 塔特{nl} - 幸運餅乾{nl} - 特性點數 500{nl} - [活動]高階寶石研磨劑(限時),icon_item_eventbox_gem,,,,,,,,,藍色魔方 LV1,0,0.0,0.0,FFFF,6,0.0
902011,Event_BlueCube_Lv2,使用時隨機獲得1個道具{nl} - 塔特{nl} - 幸運餅乾{nl} - 特性點數 500{nl} - [活動]高階寶石研磨劑(限時){nl} - 銀光鐵砧(14天),icon_item_eventbox_gem,,,,,,,,,藍色魔方 LV2,0,0.0,0.0,FFFF,6,0.0
902012,Event_BlueCube_Lv3,使用時隨機獲得1個道具{nl} - 塔特{nl} - 幸運餅乾{nl} - 特性點數 500{nl} - [活動]高階寶石研磨劑(限時){nl} - 銀光鐵砧(14天){nl} - 黃金鐵砧(14天),icon_item_eventbox_gem,,,,,,,,,藍色魔方 LV3,0,0.0,0.0,FFFF,6,0.0
902013,Event_BlueCube_Lv4,使用時隨機獲得1個道具{nl} - 塔特{nl} - 幸運餅乾{nl} - 特性點數 500{nl} - 特性點數 1000{nl} - [活動]高階寶石研磨劑(限時){nl} - 銀光鐵砧(14天){nl} - 黃金鐵砧(14天),icon_item_eventbox_gem,,,,,,,,,藍色魔方 LV4,0,0.0,0.0,FFFF,6,0.0
902014,Event_BlueCube_Lv5,使用時隨機獲得1個道具{nl} - 塔特{nl} - 幸運餅乾{nl} - 特性點數 500{nl} - 特性點數 1000{nl} - [活動]高階寶石研磨劑(限時){nl} - 銀光鐵砧(14天){nl} - 黃金鐵砧(14天){nl} - 270制活動用防具,icon_item_eventbox_gem,,,,,,,,,藍色魔方 LV5,0,0.0,0.0,FFFF,6,0.0
902015,Event_BlueCube_Lv6,使用時可隨機獲得獎勵道具中的一項。{nl}活動結束時，道具統一刪除。,icon_item_eventbox_blue,,,,,,,,,藍色魔方,0,0.0,0.0,FFFT,6,0.0
902033,Event_CurseDoor_Cube,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_eventcube1,,,,,,,,,生存獎勵魔方,0,0.0,0.0,FFFT,6,0.0
902061,EVENT_1801_ORB_ARMORBOX,開啟時可隨機獲得350級普利摩斯防具道具中的1種。{nl}活動結束時道具統一刪除。,icon_item_event_armorbox1,,,,,,,,,寶貝的防具魔方,0,0.0,0.0,FFFT,6,0.0
902062,EVENT_1801_ORB_WEAPONBOX,開啟時可隨機獲得350級普利摩斯武器/輔助武器道具中的1種。{nl}活動結束時道具統一刪除。,icon_item_event_weaponbox1,,,,,,,,,寶貝的武器魔方,0,0.0,0.0,FFFT,6,0.0
902154,Steam_Event_Carnival_Box,箱子裡裝有可以參加煙火節活動的慶典服裝。,icon_item_giftbox_4,,,,,,,,,慶典服裝選擇箱,0,0.0,0.0,FFFT,6,0.0
902158,Event_JP_FLOWER_CUBE,使用之後，好像可以獲得無法得知的東西。點擊滑鼠右鍵使用。,icon_item_sakuracube,,,,,,,,,花路魔方,0,0.0,0.0,FFFT,6,0.0
902163,Steam_Event_Popo_Weapon_3d_Box,箱子裡面裝著依主人等級獲得最大可以成長至400級的Popo Shop武器，點擊滑鼠右鍵即可使用。,icon_item_solmiki_box,,,,,,,,,Popo Shop 武器選擇箱 (3天),0,0.0,259200.0,FFFF,6,0.0
902164,Steam_Event_Popo_Weapon_7d_Box,箱子裡面裝著依主人等級獲得最大可以成長至400級的Popo Shop武器，點擊滑鼠右鍵即可使用。,icon_item_solmiki_box,,,,,,,,,Popo Shop 武器選擇箱 (7天),0,0.0,604800.0,FFFF,6,0.0
904002,EVENT_1802_MASTER_REWARD_CUBE,從大師的訓練所得到的獎勵道具。{nl}使用時可以從獎勵目錄上隨機得到一個道具。{nl}活動結束時道具統一刪除。,icon_item_eventcube1,,,,,,,,,無限可能性的魔方,0,0.0,0.0,FFFT,6,0.0
